,,,,,
TITLE,GLUCOSA 5,,,,
DATA TYPE,INFRARED SPECTRUM,,,,
ORIGIN,JASCO,,,,
OWNER,,,,,
DATE,19/02/15,,,,
TIME,16:01:16,,,,
SPECTROMETER/DATA SYSTEM,,,,,
LOCALE,1033,,,,
RESOLUTION,,,,,
DELTAX,0.964233,,,,
XUNITS,1/CM,,,,
YUNITS,ABSORBANCE,,,,
FIRSTX,399.1927,,,,
LASTX,4000.6047,,,,
NPOINTS,3736,,,,
FIRSTY,-0.00239,,,,
MAXY,1.11787,,,,
MINY,-0.00239,,,,
XYDATA,,,,,
2925.4844,0.457122,,,,
2926.4485,0.455865,,,,
2927.4128,0.454468,,,,
2928.3770,0.452941,,,,
2929.3413,0.451276,,,,
2930.3054,0.44946,,,,
2931.2698,0.447477,,,,
2932.2339,0.445326,,,,
2933.1982,0.443015,,,,
2934.1624,0.440553,,,,
2935.1267,0.437948,,,,
2936.0908,0.435203,,,,
2937.0552,0.432322,,,,
2938.0193,0.429311,,,,
2938.9836,0.426177,,,,
2939.9478,0.422931,,,,
2940.9121,0.419586,,,,
2941.8762,0.416162,,,,
2942.8406,0.412687,,,,
2943.8047,0.409189,,,,
2944.7690,0.405692,,,,
2945.7332,0.402216,,,,
2946.6975,0.398773,,,,
2947.6616,0.39538,,,,
2948.6260,0.392056,,,,
2949.5901,0.388816,,,,
2950.5544,0.385664,,,,
2951.5186,0.382587,,,,
2952.4829,0.379564,,,,
2953.4470,0.376583,,,,
2954.4114,0.373653,,,,
2955.3755,0.370809,,,,
2956.3398,0.368102,,,,
2957.3040,0.365583,,,,
2958.2683,0.363287,,,,
2959.2324,0.361217,,,,
2960.1968,0.359341,,,,
2961.1609,0.357596,,,,
2962.1252,0.35591,,,,
2963.0894,0.354229,,,,
2964.0537,0.352536,,,,
2965.0178,0.35086,,,,
2965.9822,0.349259,,,,
2966.9463,0.347783,,,,
2967.9106,0.346456,,,,
2968.8748,0.345269,,,,
2969.8391,0.344197,,,,
2970.8032,0.343217,,,,
2971.7676,0.342311,,,,
2972.7317,0.341465,,,,
2973.6960,0.340659,,,,
2974.6602,0.339863,,,,
2975.6245,0.339057,,,,
2976.5886,0.338242,,,,
2977.5530,0.337441,,,,
2978.5171,0.33669,,,,
2979.4814,0.336021,,,,
2980.4456,0.335448,,,,
2981.4099,0.334973,,,,
2982.3740,0.334588,,,,
2983.3384,0.334289,,,,
2984.3025,0.334075,,,,
2985.2668,0.33395,,,,
2986.2310,0.333917,,,,
2987.1953,0.333984,,,,
2988.1594,0.33416,,,,
2989.1238,0.334456,,,,
2990.0879,0.334872,,,,
2991.0522,0.335403,,,,
2992.0164,0.336035,,,,
2992.9807,0.336755,,,,
2993.9448,0.337562,,,,
2994.9092,0.338464,,,,
2995.8733,0.339475,,,,
2996.8376,0.340601,,,,
2997.8018,0.341834,,,,
2998.7661,0.343154,,,,
2999.7302,0.344542,,,,
3000.6946,0.345991,,,,
3001.6587,0.347504,,,,
3002.6230,0.349087,,,,
3003.5872,0.35074,,,,
3004.5515,0.35245,,,,
3005.5156,0.3542,,,,
3006.4800,0.355977,,,,
3007.4441,0.357786,,,,
3008.4084,0.359637,,,,
3009.3726,0.361537,,,,
3010.3369,0.363485,,,,
3011.3010,0.365467,,,,
3012.2654,0.367475,,,,
3013.2295,0.369512,,,,
3014.1938,0.371594,,,,
3015.1580,0.37374,,,,
3016.1223,0.375959,,,,
3017.0864,0.37825,,,,
3018.0508,0.380602,,,,
3019.0149,0.383005,,,,
3019.9792,0.385455,,,,
3020.9434,0.38795,,,,
3021.9077,0.390482,,,,
3022.8718,0.393037,,,,
3023.8362,0.395596,,,,
3024.8003,0.398143,,,,
3025.7646,0.400674,,,,
3026.7288,0.4032,,,,
3027.6931,0.405736,,,,
3028.6572,0.408295,,,,
3029.6216,0.410886,,,,
3030.5857,0.413513,,,,
3031.5500,0.416184,,,,
3032.5142,0.418909,,,,
3033.4785,0.4217,,,,
3034.4426,0.424548,,,,
3035.4070,0.427426,,,,
3036.3711,0.430286,,,,
3037.3354,0.433093,,,,
3038.2996,0.435845,,,,
3039.2639,0.438586,,,,
3040.2280,0.441388,,,,
3041.1924,0.44431,,,,
3042.1565,0.447362,,,,
3043.1208,0.450495,,,,
3044.0850,0.45363,,,,
3045.0493,0.4567,,,,
3046.0134,0.45969,,,,
3046.9778,0.462637,,,,
3047.9419,0.4656,,,,
3048.9063,0.468628,,,,
3049.8704,0.471725,,,,
3050.8347,0.474866,,,,
3051.7988,0.478017,,,,
3052.7632,0.481168,,,,
3053.7273,0.484343,,,,
3054.6917,0.487583,,,,
3055.6558,0.490917,,,,
3056.6201,0.494336,,,,
3057.5842,0.497781,,,,
3058.5486,0.501174,,,,
3059.5127,0.50445,,,,
3060.4771,0.507597,,,,
3061.4412,0.51066,,,,
3062.4055,0.51373,,,,
3063.3696,0.516902,,,,
3064.3340,0.520242,,,,
3065.2981,0.523755,,,,
3066.2625,0.527391,,,,
3067.2266,0.531067,,,,
3068.1909,0.534705,,,,
3069.1550,0.538262,,,,
3070.1194,0.541735,,,,
3071.0835,0.545148,,,,
3072.0479,0.548529,,,,
3073.0120,0.551896,,,,
3073.9763,0.555265,,,,
3074.9404,0.558658,,,,
3075.9048,0.562112,,,,
3076.8689,0.565668,,,,
3077.8333,0.569345,,,,
3078.7974,0.573121,,,,
3079.7617,0.57694,,,,
3080.7258,0.580744,,,,
3081.6902,0.584511,,,,
3082.6543,0.588266,,,,
3083.6187,0.592052,,,,
3084.5828,0.595889,,,,
3085.5471,0.599746,,,,
3086.5112,0.603555,,,,
3087.4756,0.60726,,,,
3088.4397,0.610866,,,,
3089.4041,0.614445,,,,
3090.3682,0.618096,,,,
3091.3325,0.621886,,,,
3092.2966,0.625799,,,,
3093.2610,0.629745,,,,
3094.2251,0.633614,,,,
3095.1895,0.637347,,,,
3096.1536,0.640983,,,,
3097.1179,0.644639,,,,
3098.0820,0.648444,,,,
3099.0464,0.652463,,,,
3100.0105,0.656654,,,,
3100.9749,0.660888,,,,
3101.9390,0.665009,,,,
3102.9033,0.668911,,,,
3103.8674,0.672585,,,,
3104.8318,0.676124,,,,
3105.7959,0.679679,,,,
3106.7603,0.683397,,,,
3107.7244,0.687369,,,,
3108.6887,0.691576,,,,
3109.6528,0.695894,,,,
3110.6172,0.700129,,,,
3111.5813,0.704105,,,,
3112.5457,0.707751,,,,
3113.5098,0.711138,,,,
3114.4741,0.71445,,,,
3115.4382,0.717899,,,,
3116.4026,0.721624,,,,
3117.3667,0.72564,,,,
3118.3311,0.72986,,,,
3119.2952,0.734158,,,,
3120.2595,0.738438,,,,
3121.2236,0.742651,,,,
3122.1880,0.746779,,,,
3123.1521,0.750814,,,,
3124.1165,0.754756,,,,
3125.0806,0.758628,,,,
3126.0449,0.762491,,,,
3127.0090,0.766433,,,,
3127.9734,0.770527,,,,
3128.9375,0.774785,,,,
3129.9019,0.779133,,,,
3130.8660,0.783427,,,,
3131.8303,0.787502,,,,
3132.7944,0.791247,,,,
3133.7588,0.794659,,,,
3134.7229,0.797868,,,,
3135.6873,0.801088,,,,
3136.6514,0.804538,,,,
3137.6157,0.808357,,,,
3138.5798,0.812551,,,,
3139.5442,0.817006,,,,
3140.5083,0.821538,,,,
3141.4727,0.825978,,,,
3142.4368,0.830228,,,,
3143.4011,0.834263,,,,
3144.3652,0.838086,,,,
3145.3296,0.84169,,,,
3146.2937,0.845053,,,,
3147.2581,0.848184,,,,
3148.2222,0.851175,,,,
3149.1865,0.854212,,,,
3150.1506,0.857508,,,,
3151.1150,0.861208,,,,
3152.0791,0.865304,,,,
3153.0435,0.869637,,,,
3154.0076,0.873972,,,,
3154.9719,0.878111,,,,
3155.9360,0.88197,,,,
3156.9004,0.885589,,,,
3157.8645,0.889076,,,,
3158.8289,0.892535,,,,
3159.7930,0.896026,,,,
3160.7573,0.899561,,,,
3161.7214,0.90313,,,,
3162.6858,0.906716,,,,
3163.6499,0.910296,,,,
3164.6143,0.913851,,,,
3165.5784,0.917366,,,,
3166.5427,0.920844,,,,
3167.5068,0.924304,,,,
3168.4712,0.927761,,,,
3169.4353,0.931523,,,,
3170.3997,0.934878,,,,
3171.3638,0.938085,,,,
3172.3281,0.941118,,,,
3173.2922,0.944024,,,,
3174.2566,0.946918,,,,
3175.2207,0.949931,,,,
3176.1851,0.953151,,,,
3177.1492,0.956579,,,,
3178.1135,0.960143,,,,
3179.0776,0.963722,,,,
3180.0420,0.967201,,,,
3181.0061,0.970485,,,,
3181.9705,0.973515,,,,
3182.9346,0.976263,,,,
3183.8989,0.978755,,,,
3184.8630,0.981081,,,,
3185.8274,0.983392,,,,
3186.7915,0.985851,,,,
3187.7559,0.988578,,,,
3188.7200,0.991601,,,,
3189.6843,0.994847,,,,
3190.6484,0.998184,,,,
3191.6128,1.00147,,,,
3192.5769,1.00459,,,,
3193.5413,1.00749,,,,
3194.5054,1.01019,,,,
3195.4697,1.01272,,,,
3196.4338,1.01515,,,,
3197.3982,1.01753,,,,
3198.3623,1.01992,,,,
3199.3267,1.02233,,,,
3200.2908,1.02473,,,,
3201.2551,1.02709,,,,
3202.2192,1.0294,,,,
3203.1836,1.03171,,,,
3204.1477,1.0341,,,,
3205.1121,1.03665,,,,
3206.0762,1.03932,,,,
3207.0405,1.04202,,,,
3208.0046,1.04457,,,,
3208.9690,1.04686,,,,
3209.9331,1.04883,,,,
3210.8975,1.05054,,,,
3211.8616,1.0521,,,,
3212.8259,1.05364,,,,
3213.7900,1.05522,,,,
3214.7544,1.05687,,,,
3215.7185,1.05863,,,,
3216.6829,1.06052,,,,
3217.6470,1.06256,,,,
3218.6113,1.06475,,,,
3219.5754,1.06701,,,,
3220.5398,1.06926,,,,
3221.5039,1.07142,,,,
3222.4683,1.07344,,,,
3223.4324,1.0753,,,,
3224.3967,1.07696,,,,
3225.3608,1.07841,,,,
3226.3252,1.0796,,,,
3227.2893,1.08054,,,,
3228.2537,1.08132,,,,
3229.2178,1.08213,,,,
3230.1821,1.08319,,,,
3231.1462,1.08467,,,,
3232.1106,1.08661,,,,
3233.0747,1.08886,,,,
3234.0391,1.09114,,,,
3235.0032,1.09318,,,,
3235.9675,1.09477,,,,
3236.9316,1.09592,,,,
3237.8960,1.09677,,,,
3238.8601,1.09751,,,,
3239.8245,1.09828,,,,
3240.7886,1.09907,,,,
3241.7529,1.09981,,,,
3242.7170,1.10047,,,,
3243.6814,1.10112,,,,
3244.6455,1.10193,,,,
3245.6099,1.10303,,,,
3246.5740,1.10446,,,,
3247.5383,1.10603,,,,
3248.5024,1.10744,,,,
3249.4668,1.10843,,,,
3250.4309,1.1089,,,,
3251.3953,1.10893,,,,
3252.3594,1.10881,,,,
3253.3237,1.10882,,,,
3254.2878,1.10917,,,,
3255.2522,1.10992,,,,
3256.2163,1.11095,,,,
3257.1807,1.11207,,,,
3258.1448,1.11308,,,,
3259.1091,1.1139,,,,
3260.0732,1.11451,,,,
3261.0376,1.11498,,,,
3262.0017,1.11537,,,,
3262.9661,1.11569,,,,
3263.9302,1.11585,,,,
3264.8945,1.11578,,,,
3265.8586,1.11549,,,,
3266.8230,1.1151,,,,
3267.7871,1.1148,,,,
3268.7515,1.11478,,,,
3269.7156,1.11511,,,,
3270.6799,1.11571,,,,
3271.6440,1.1164,,,,
3272.6084,1.11699,,,,
3273.5725,1.11735,,,,
3274.5369,1.11743,,,,
3275.5010,1.11729,,,,
3276.4653,1.11706,,,,
3277.4294,1.11684,,,,
3278.3938,1.11675,,,,
3279.3579,1.11683,,,,
3280.3223,1.11706,,,,
3281.2864,1.11739,,,,
3282.2507,1.11769,,,,
3283.2148,1.11787,,,,
3284.1792,1.11781,,,,
3285.1433,1.11744,,,,
3286.1077,1.11675,,,,
3287.0718,1.11578,,,,
3288.0361,1.11465,,,,
3289.0002,1.11352,,,,
3289.9646,1.11254,,,,
3290.9287,1.11183,,,,
3291.8931,1.1114,,,,
3292.8572,1.11122,,,,
3293.8215,1.1112,,,,
3294.7856,1.11128,,,,
3295.7500,1.11139,,,,
3296.7141,1.11144,,,,
3297.6785,1.11127,,,,
3298.6426,1.11076,,,,
3299.6069,1.1098,,,,
3300.5710,1.10844,,,,
3301.5354,1.10686,,,,
3302.4995,1.10529,,,,
3303.4639,1.10399,,,,
3304.4280,1.1031,,,,
3305.3923,1.10267,,,,
3306.3564,1.10264,,,,
3307.3208,1.10285,,,,
3308.2849,1.10308,,,,
3309.2493,1.10308,,,,
3310.2134,1.10269,,,,
3311.1777,1.10185,,,,
3312.1418,1.10068,,,,
3313.1062,1.09937,,,,
3314.0703,1.09814,,,,
3315.0347,1.09709,,,,
3315.9988,1.09622,,,,
3316.9631,1.09539,,,,
3317.9272,1.09447,,,,
3318.8916,1.09336,,,,
3319.8557,1.09206,,,,
3320.8201,1.09063,,,,
3321.7842,1.08922,,,,
3322.7485,1.08793,,,,
3323.7126,1.08685,,,,
3324.6770,1.08594,,,,
3325.6411,1.08514,,,,
3326.6055,1.08429,,,,
3327.5696,1.08328,,,,
3328.5339,1.08204,,,,
3329.4980,1.08058,,,,
3330.4624,1.07893,,,,
3331.4265,1.07713,,,,
3332.3909,1.07519,,,,
3333.3550,1.07316,,,,
3334.3193,1.07112,,,,
3335.2834,1.06921,,,,
3336.2478,1.06754,,,,
3337.2119,1.06613,,,,
3338.1763,1.06491,,,,
3339.1404,1.06369,,,,
3340.1047,1.06233,,,,
3341.0688,1.06079,,,,
3342.0332,1.05907,,,,
3342.9973,1.05724,,,,
3343.9617,1.0553,,,,
3344.9258,1.05323,,,,
3345.8901,1.05102,,,,
3346.8542,1.04874,,,,
3347.8186,1.04656,,,,
3348.7827,1.04465,,,,
3349.7471,1.04314,,,,
3350.7112,1.04195,,,,
3351.6755,1.04085,,,,
3352.6396,1.03956,,,,
3353.6040,1.03781,,,,
3354.5681,1.03557,,,,
3355.5325,1.03298,,,,
3356.4966,1.03032,,,,
3357.4609,1.02785,,,,
3358.4250,1.02567,,,,
3359.3894,1.02369,,,,
3360.3535,1.02169,,,,
3361.3179,1.01943,,,,
3362.2820,1.0168,,,,
3363.2463,1.01385,,,,
3364.2104,1.0108,,,,
3365.1748,1.00794,,,,
3366.1389,1.00546,,,,
3367.1033,1.00343,,,,
3368.0674,1.00174,,,,
3369.0317,1.00015,,,,
3369.9958,0.998367,,,,
3370.9602,0.996165,,,,
3371.9243,0.993457,,,,
3372.8887,0.990335,,,,
3373.8528,0.987034,,,,
3374.8171,0.983846,,,,
3375.7813,0.981007,,,,
3376.7456,0.978625,,,,
3377.7097,0.97665,,,,
3378.6741,0.974916,,,,
3379.6382,0.973202,,,,
3380.6025,0.971301,,,,
3381.5667,0.969055,,,,
3382.5310,0.966385,,,,
3383.4951,0.963287,,,,
3384.4595,0.95984,,,,
3385.4236,0.956188,,,,
3386.3879,0.952511,,,,
3387.3521,0.948981,,,,
3388.3164,0.945724,,,,
3389.2805,0.942795,,,,
3390.2449,0.940167,,,,
3391.2090,0.937728,,,,
3392.1733,0.935299,,,,
3393.1375,0.932669,,,,
3394.1018,0.929667,,,,
3395.0659,0.926235,,,,
3396.0303,0.922467,,,,
3396.9944,0.918601,,,,
3397.9587,0.914934,,,,
3398.9229,0.911705,,,,
3399.8872,0.90898,,,,
3400.8513,0.906616,,,,
3401.8157,0.904313,,,,
3402.7798,0.901751,,,,
3403.7441,0.898728,,,,
3404.7083,0.895246,,,,
3405.6726,0.891485,,,,
3406.6367,0.887698,,,,
3407.6011,0.884102,,,,
3408.5652,0.8808,,,,
3409.5295,0.877784,,,,
3410.4937,0.874962,,,,
3411.4580,0.872209,,,,
3412.4221,0.869403,,,,
3413.3865,0.866444,,,,
3414.3506,0.863269,,,,
3415.3149,0.859868,,,,
3416.2791,0.856286,,,,
3417.2434,0.85262,,,,
3418.2075,0.84899,,,,
3419.1719,0.845498,,,,
3420.1360,0.842183,,,,
3421.1003,0.838986,,,,
3422.0645,0.83577,,,,
3423.0288,0.832398,,,,
3423.9929,0.828806,,,,
3424.9573,0.825034,,,,
3425.9214,0.821197,,,,
3426.8857,0.817409,,,,
3427.8499,0.813715,,,,
3428.8142,0.810069,,,,
3429.7783,0.806368,,,,
3430.7427,0.802536,,,,
3431.7068,0.798586,,,,
3432.6711,0.794628,,,,
3433.6353,0.790822,,,,
3434.5996,0.787284,,,,
3435.5637,0.784027,,,,
3436.5281,0.780949,,,,
3437.4922,0.777876,,,,
3438.4565,0.774649,,,,
3439.4207,0.77119,,,,
3440.3850,0.767545,,,,
3441.3491,0.763844,,,,
3442.3135,0.760228,,,,
3443.2776,0.756763,,,,
3444.2419,0.753398,,,,
3445.2061,0.749998,,,,
3446.1704,0.746414,,,,
3447.1345,0.742566,,,,
3448.0989,0.738493,,,,
3449.0630,0.734316,,,,
3450.0273,0.730179,,,,
3450.9915,0.726175,,,,
3451.9558,0.722326,,,,
3452.9199,0.718592,,,,
3453.8843,0.714894,,,,
3454.8484,0.711161,,,,
3455.8127,0.707362,,,,
3456.7769,0.703521,,,,
3457.7412,0.699694,,,,
3458.7053,0.695919,,,,
3459.6697,0.69217,,,,
3460.6338,0.688357,,,,
3461.5981,0.684368,,,,
3462.5623,0.680145,,,,
3463.5266,0.675727,,,,
3464.4907,0.671244,,,,
3465.4551,0.666854,,,,
3466.4192,0.662672,,,,
3467.3835,0.658745,,,,
3468.3477,0.655049,,,,
3469.3120,0.651516,,,,
3470.2761,0.648051,,,,
3471.2405,0.644532,,,,
3472.2046,0.640829,,,,
3473.1689,0.636843,,,,
3474.1331,0.632575,,,,
3475.0974,0.628154,,,,
3476.0615,0.623802,,,,
3477.0259,0.619717,,,,
3477.9900,0.615967,,,,
3478.9543,0.612448,,,,
3479.9185,0.608931,,,,
3480.8828,0.605178,,,,
3481.8469,0.601076,,,,
3482.8113,0.596693,,,,
3483.7754,0.592219,,,,
3484.7397,0.587849,,,,
3485.7039,0.583693,,,,
3486.6682,0.579758,,,,
3487.6323,0.57597,,,,
3488.5967,0.572222,,,,
3489.5608,0.568407,,,,
3490.5251,0.56446,,,,
3491.4893,0.560354,,,,
3492.4536,0.556093,,,,
3493.4177,0.551704,,,,
3494.3821,0.547239,,,,
3495.3462,0.542793,,,,
3496.3105,0.538492,,,,
3497.2747,0.534453,,,,
3498.2390,0.530716,,,,
3499.2031,0.527207,,,,
3500.1675,0.523745,,,,
3501.1316,0.520112,,,,
3502.0959,0.516177,,,,
3503.0601,0.511995,,,,
3504.0244,0.507775,,,,
3504.9885,0.503712,,,,
3505.9529,0.499846,,,,
3506.9170,0.49604,,,,
3507.8813,0.492085,,,,
3508.8455,0.487848,,,,
3509.8098,0.483376,,,,
3510.7739,0.478875,,,,
3511.7383,0.474564,,,,
3512.7024,0.470524,,,,
3513.6667,0.466676,,,,
3514.6309,0.462854,,,,
3515.5952,0.458913,,,,
3516.5593,0.454807,,,,
3517.5237,0.450608,,,,
3518.4878,0.446454,,,,
3519.4521,0.442474,,,,
3520.4163,0.438738,,,,
3521.3806,0.435233,,,,
3522.3447,0.431883,,,,
3523.3091,0.428572,,,,
3524.2732,0.425178,,,,
3525.2375,0.421597,,,,
3526.2017,0.417762,,,,
3527.1660,0.413662,,,,
3528.1301,0.409356,,,,
3529.0945,0.40496,,,,
3530.0586,0.400614,,,,
3531.0229,0.396418,,,,
3531.9871,0.392401,,,,
3532.9514,0.388524,,,,
3533.9155,0.384712,,,,
3534.8799,0.380893,,,,
3535.8440,0.377037,,,,
3536.8083,0.373162,,,,
3537.7725,0.369331,,,,
3538.7368,0.365627,,,,
3539.7009,0.36213,,,,
3540.6653,0.358887,,,,
3541.6294,0.355881,,,,
3542.5938,0.353001,,,,
3543.5579,0.350045,,,,
3544.5222,0.346795,,,,
3545.4863,0.343138,,,,
3546.4507,0.339157,,,,
3547.4148,0.335086,,,,
3548.3792,0.331161,,,,
3549.3433,0.327507,,,,
3550.3076,0.324099,,,,
3551.2717,0.32079,,,,
3552.2361,0.317398,,,,
3553.2002,0.313808,,,,
3554.1646,0.310053,,,,
3555.1287,0.306288,,,,
3556.0930,0.302692,,,,
3557.0571,0.299362,,,,
3558.0215,0.296279,,,,
3558.9856,0.293339,,,,
3559.9500,0.290439,,,,
3560.9141,0.287572,,,,
3561.8784,0.284832,,,,
3562.8425,0.28234,,,,
3563.8069,0.280111,,,,
3564.7710,0.277966,,,,
3565.7354,0.27555,,,,
3566.6995,0.272516,,,,
3567.6638,0.268795,,,,
3568.6279,0.26466,,,,
3569.5923,0.260491,,,,
3570.5564,0.256544,,,,
3571.5208,0.252881,,,,
3572.4849,0.249432,,,,
3573.4492,0.246098,,,,
3574.4133,0.242845,,,,
3575.3777,0.239739,,,,
3576.3418,0.236868,,,,
3577.3062,0.234244,,,,
3578.2703,0.231756,,,,
3579.2346,0.229234,,,,
3580.1987,0.226572,,,,
3581.1631,0.223818,,,,
3582.1272,0.221153,,,,
3583.0916,0.218773,,,,
3584.0557,0.216756,,,,
3585.0200,0.21499,,,,
3585.9841,0.213196,,,,
3586.9485,0.211062,,,,
3587.9126,0.208442,,,,
3588.8770,0.205464,,,,
3589.8411,0.202417,,,,
3590.8054,0.199541,,,,
3591.7695,0.19691,,,,
3592.7339,0.194434,,,,
3593.6980,0.191949,,,,
3594.6624,0.18935,,,,
3595.6265,0.186661,,,,
3596.5908,0.184,,,,
3597.5549,0.181468,,,,
3598.5193,0.179081,,,,
3599.4834,0.176762,,,,
3600.4478,0.174417,,,,
3601.4119,0.172011,,,,
3602.3762,0.169606,,,,
3603.3403,0.167317,,,,
3604.3047,0.165234,,,,
3605.2688,0.163369,,,,
3606.2332,0.161653,,,,
3607.1973,0.159976,,,,
3608.1616,0.158235,,,,
3609.1257,0.156369,,,,
3610.0901,0.154374,,,,
3611.0542,0.152301,,,,
3612.0186,0.150228,,,,
3612.9827,0.148226,,,,
3613.9470,0.146334,,,,
3614.9111,0.144552,,,,
3615.8755,0.142865,,,,
3616.8396,0.141269,,,,
3617.8040,0.139785,,,,
3618.7681,0.138421,,,,
3619.7324,0.13708,,,,
3620.6965,0.135563,,,,
3621.6609,0.133754,,,,
3622.6250,0.13176,,,,
3623.5894,0.12983,,,,
3624.5535,0.12819,,,,
3625.5178,0.126943,,,,
3626.4819,0.126058,,,,
3627.4463,0.125401,,,,
3628.4104,0.124729,,,,
3629.3748,0.123652,,,,
3630.3389,0.121883,,,,
3631.3032,0.119542,,,,
3632.2673,0.116979,,,,
3633.2317,0.114478,,,,
3634.1958,0.112163,,,,
3635.1602,0.110058,,,,
3636.1243,0.108149,,,,
3637.0886,0.106422,,,,
3638.0527,0.10486,,,,
3639.0171,0.103431,,,,
3639.9812,0.102085,,,,
3640.9456,0.100765,,,,
3641.9097,0.0994361,,,,
3642.8740,0.0981104,,,,
3643.8381,0.0968547,,,,
3644.8025,0.0957651,,,,
3645.7666,0.0949518,,,,
3646.7310,0.0945686,,,,
3647.6951,0.094813,,,,
3648.6594,0.0955625,,,,
3649.6235,0.0958963,,,,
3650.5879,0.0949194,,,,
3651.5520,0.0928244,,,,
3652.5164,0.0903889,,,,
3653.4805,0.0882224,,,,
3654.4448,0.0865757,,,,
3655.4089,0.0853963,,,,
3656.3733,0.0844252,,,,
3657.3374,0.0833565,,,,
3658.3018,0.0820479,,,,
3659.2659,0.0805996,,,,
3660.2302,0.0792198,,,,
3661.1943,0.0780443,,,,
3662.1587,0.0770621,,,,
3663.1228,0.0761668,,,,
3664.0872,0.0752784,,,,
3665.0513,0.0744247,,,,
3666.0156,0.0737277,,,,
3666.9797,0.0733266,,,,
3667.9441,0.0732932,,,,
3668.9082,0.0735219,,,,
3669.8726,0.0736554,,,,
3670.8367,0.073299,,,,
3671.8010,0.0723924,,,,
3672.7651,0.0712403,,,,
3673.7295,0.0702944,,,,
3674.6936,0.0699751,,,,
3675.6580,0.0703741,,,,
3676.6221,0.0709515,,,,
3677.5864,0.0709817,,,,
3678.5505,0.0702832,,,,
3679.5149,0.0691547,,,,
3680.4790,0.0679413,,,,
3681.4434,0.066828,,,,
3682.4075,0.0658497,,,,
3683.3718,0.0649739,,,,
3684.3359,0.0641775,,,,
3685.3003,0.0634896,,,,
3686.2644,0.0630142,,,,
3687.2288,0.0629636,,,,
3688.1929,0.0636085,,,,
3689.1572,0.0649385,,,,
3690.1213,0.0663193,,,,
3691.0857,0.0669677,,,,
3692.0498,0.0666972,,,,
3693.0142,0.0658475,,,,
3693.9783,0.0648313,,,,
3694.9426,0.0639037,,,,
3695.9067,0.0631538,,,,
3696.8711,0.0625822,,,,
3697.8352,0.0621874,,,,
3698.7996,0.062017,,,,
3699.7637,0.062151,,,,
3700.7280,0.0626062,,,,
3701.6921,0.063213,,,,
3702.6565,0.0636267,,,,
3703.6206,0.063548,,,,
3704.5850,0.0629342,,,,
3705.5491,0.0619808,,,,
3706.5134,0.0609707,,,,
3707.4775,0.0601699,,,,
3708.4419,0.0598166,,,,
3709.4060,0.0601199,,,,
3710.3704,0.0611035,,,,
3711.3345,0.0623211,,,,
3712.2988,0.0630138,,,,
3713.2629,0.0627902,,,,
3714.2273,0.0618515,,,,
3715.1914,0.0606368,,,,
3716.1558,0.0595219,,,,
3717.1199,0.0587464,,,,
3718.0842,0.058431,,,,
3719.0483,0.0585877,,,,
3720.0127,0.0591143,,,,
3720.9768,0.0598167,,,,
3721.9412,0.0604875,,,,
3722.9053,0.0609911,,,,
3723.8696,0.061288,,,,
3724.8337,0.06139,,,,
3725.7981,0.061303,,,,
3726.7622,0.0610208,,,,
3727.7266,0.0605623,,,,
3728.6907,0.0599921,,,,
3729.6550,0.0594052,,,,
3730.6191,0.0589134,,,,
3731.5835,0.058663,,,,
3732.5476,0.0588624,,,,
3733.5120,0.0597156,,,,
3734.4761,0.0611278,,,,
3735.4404,0.0624274,,,,
3736.4045,0.0627697,,,,
3737.3689,0.0619102,,,,
3738.3330,0.0602658,,,,
3739.2974,0.0584475,,,,
3740.2615,0.0569547,,,,
3741.2258,0.056129,,,,
3742.1899,0.0561851,,,,
3743.1543,0.0571413,,,,
3744.1184,0.0585702,,,,
3745.0828,0.059587,,,,
3746.0469,0.0595448,,,,
3747.0112,0.058574,,,,
3747.9753,0.0572841,,,,
3748.9397,0.0563437,,,,
3749.9038,0.0562806,,,,
3750.8682,0.0571056,,,,
3751.8323,0.0580201,,,,
3752.7966,0.0581745,,,,
3753.7607,0.0575154,,,,
3754.7251,0.0565174,,,,
3755.6892,0.0556494,,,,
3756.6536,0.0551778,,,,
3757.6177,0.0551426,,,,
3758.5820,0.055358,,,,
3759.5461,0.0555037,,,,
3760.5105,0.0553493,,,,
3761.4746,0.0548981,,,,
3762.4390,0.0543121,,,,
3763.4031,0.053762,,,,
3764.3674,0.053349,,,,
3765.3315,0.053104,,,,
3766.2959,0.0530252,,,,
3767.2600,0.0531146,,,,
3768.2244,0.0533796,,,,
3769.1885,0.0537831,,,,
3770.1528,0.0541861,,,,
3771.1169,0.0543767,,,,
3772.0813,0.0542,,,,
3773.0454,0.0536647,,,,
3774.0098,0.0529257,,,,
3774.9739,0.0521955,,,,
3775.9382,0.0516737,,,,
3776.9023,0.0515044,,,,
3777.8667,0.051723,,,,
3778.8308,0.0521966,,,,
3779.7952,0.0526653,,,,
3780.7593,0.0529159,,,,
3781.7236,0.0529087,,,,
3782.6877,0.0527407,,,,
3783.6521,0.052539,,,,
3784.6162,0.0523914,,,,
3785.5806,0.0523261,,,,
3786.5447,0.0523237,,,,
3787.5090,0.0523383,,,,
3788.4731,0.0523162,,,,
3789.4375,0.052211,,,,
3790.4016,0.0519978,,,,
3791.3660,0.0516867,,,,
3792.3301,0.0513209,,,,
3793.2944,0.0509578,,,,
3794.2585,0.0506361,,,,
3795.2229,0.0503526,,,,
